Adm Id,BR Id,Adm,PE,Site/Allotment Name,TV Channel / Freq Block,Notice Type,Plan,Intent,Frequency Range,Service Type
110510,106502031,ISR,1,BNEI YEHUDA,7C,DS1,GE06D,Recorded,188-195,T-DAB Assignment
BEER SHEVA231,106502030,ISR,3,BEER SHEVA231,7C,DS2,GE06D,Recorded,188-195,T-DAB Allotment
BAR YEHUDA388,106502029,ISR,1,BAR YEHUDA388,7C,DS1,GE06D,Recorded,188-195,T-DAB Assignment
TELALFUL WEST408,106501868,ISR,1,TELALFUL WEST408,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
TAHANAT HAIM405,106501867,ISR,1,TAHANAT HAIM405,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
SHAARHANEGEV364,106501866,ISR,1,SHAARHANEGEV364,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
SAFAD395,106501865,ISR,1,SAFAD395,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
NATANIA375,106501864,ISR,1,NATANIA375,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
MANARA394,106501863,ISR,1,MANARA394,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
EIN YAHAV390,106501862,ISR,1,EIN YAHAV390,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
BEER SHEVA414,106501861,ISR,1,BEER SHEVA414,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
BAR YEHUDA359,106501860,ISR,1,BAR YEHUDA359,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
ASQELON355,106501859,ISR,1,ASQELON355,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
ACRE398,106501858,ISR,1,ACRE398,7B,DS1,GE06D,Recorded,188-195,T-DAB Assignment
ZFAT241,106501726,ISR,3,ZFAT241,7A,DS2,GE06D,Recorded,188-195,T-DAB Allotment
TAHANAT HAIM376,106501725,ISR,1,TAHANAT HAIM376,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
SHAARHANEGEV393,106501724,ISR,1,SHAARHANEGEV393,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
NATANIA404,106501723,ISR,1,NATANIA404,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
MANARA336,106501722,ISR,1,MANARA336,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
HARTSOFIM WEST351,106501721,ISR,1,HARTSOFIM WEST351,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
HAR MIRBATS386,106501720,ISR,1,HAR MIRBATS386,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
GROFIT391,106501719,ISR,1,GROFIT391,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
GIVAT HAMORE401,106501718,ISR,1,GIVATHAMORE401,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
EIN YAHAV419,106501717,ISR,1,EIN YAHAV419,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
EILAT363,106501716,ISR,1,EILAT363,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
BEER SHEVA254,106501715,ISR,3,BEER SHEVA254,7A,DS2,GE06D,Recorded,188-195,T-DAB Allotment
BAR YEHUDA417,106501714,ISR,1,BAR YEHUDA417,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
ASQELON384,106501713,ISR,1,ASQELON384,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
ACRE340,106501712,ISR,1,ACRE340,7A,DS1,GE06D,Recorded,188-195,T-DAB Assignment
16000,106501544,ISR,3,TEL AVIV,6D,DS2,GE06D,Recorded,181-188,T-DAB Allotment
111000,106501543,ISR,1,TAHANAT HAIM,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SHAARHANEGEV509,106501542,ISR,1,SHAARHANEGEV509,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SAFAD656,106501541,ISR,1,SAFAD656,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
16100,106501540,ISR,3,RISHON LE ZION,6D,DS2,GE06D,Recorded,181-188,T-DAB Allotment
MITZPE RAMON592,106501539,ISR,1,MITZPE RAMON592,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
MANARA452,106501538,ISR,1,MANARA452,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
HAR GILO WEST499,106501537,ISR,1,HAR GILO WEST499,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
GROFIT652,106501536,ISR,1,GROFIT652,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
EIN YAHAV477,106501535,ISR,1,EIN YAHAV477,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
EILAT239,106501534,ISR,3,EILAT239,6D,DS2,GE06D,Recorded,181-188,T-DAB Allotment
BEER SHEVA675,106501533,ISR,1,BEER SHEVA675,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
BAR YEHUDA504,106501532,ISR,1,BAR YEHUDA504,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
ASQELON674,106501531,ISR,1,ASQELON674,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
ACRE659,106501530,ISR,1,ACRE659,6D,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SHAARHANEGEV480,106501365,ISR,1,SHAARHANEGEV480,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SAFAD627,106501364,ISR,1,SAFAD627,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
RISHONLEZION227,106501363,ISR,3,RISHONLEZION227,6C,DS2,GE06D,Recorded,181-188,T-DAB Allotment
NATANIA607,106501362,ISR,1,NATANIA607,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
MITZPE RAMON476,106501361,ISR,1,MITZPE RAMON476,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
MANARA597,106501360,ISR,1,MANARA597,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
K.GAT230,106501359,ISR,3,K.GAT230,6C,DS2,GE06D,Recorded,181-188,T-DAB Allotment
HAR GILO WEST644,106501358,ISR,1,HAR GILO WEST644,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
112200,106501357,ISR,1,GROFIT,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
EIN YAHAV593,106501356,ISR,1,EIN YAHAV593,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
EILAT262,106501355,ISR,3,EILAT262,6C,DS2,GE06D,Recorded,181-188,T-DAB Allotment
DAN PANORAMA455,106501354,ISR,1,DAN PANORAMA455,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
BEER SHEVA530,106501353,ISR,1,BEER SHEVA530,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
BAR YEHUDA620,106501352,ISR,1,BAR YEHUDA620,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
ASHDOD229,106501351,ISR,3,ASHDOD229,6C,DS2,GE06D,Recorded,181-188,T-DAB Allotment
ACRE456,106501350,ISR,1,ACRE456,6C,DS1,GE06D,Recorded,181-188,T-DAB Assignment
TAHANAT HAIM521,106501166,ISR,1,TAHANAT HAIM521,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SHAARHANEGEV654,106501165,ISR,1,SHAARHANEGEV654,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SAFAD569,106501164,ISR,1,SAFAD569,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
NATANIA665,106501163,ISR,1,NATANIA665,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
MANARA240,106501162,ISR,3,MANARA240,6B,DS2,GE06D,Recorded,181-188,T-DAB Allotment
KOCHAVHAYARDEN460,106501161,ISR,1,KOCHAVHAYARDEN460,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
K.GAT253,106501160,ISR,3,K.GAT253,6B,DS2,GE06D,Recorded,181-188,T-DAB Allotment
HARTSOFIM WEST467,106501159,ISR,1,HARTSOFIM WEST467,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
111510,106501158,ISR,1,HAR MIRBATS,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
DAN PANORAMA658,106501157,ISR,1,DAN PANORAMA658,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
BEER SHEVA617,106501156,ISR,1,BEER SHEVA617,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
112010,106501155,ISR,1,BAR YEHUDA,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
ASQELON471,106501154,ISR,1,ASQELON471,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
ARAVA234,106501153,ISR,3,ARAVA234,6B,DS2,GE06D,Recorded,181-188,T-DAB Allotment
ACRE485,106501152,ISR,1,ACRE485,6B,DS1,GE06D,Recorded,181-188,T-DAB Assignment
15200,106500961,ISR,3,ZFAT,6A,DS2,GE06D,Recorded,181-188,T-DAB Allotment
TELALFUL WEST582,106500960,ISR,1,TELALFUL WEST582,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
TAHANAT HAIM463,106500959,ISR,1,TAHANAT HAIM463,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SHAARHANEGEV451,106500958,ISR,1,SHAARHANEGEV451,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
NATANIA462,106500957,ISR,1,NATANIA462,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
15100,106500956,ISR,3,MANARA,6A,DS2,GE06D,Recorded,181-188,T-DAB Allotment
HAR HA CARMEL631,106500955,ISR,1,HAR HA CARMEL631,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
BEER SHEVA501,106500954,ISR,1,BEER SHEVA501,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
ASQELON442,106500953,ISR,1,ASQELON442,6A,DS1,GE06D,Recorded,181-188,T-DAB Assignment
SAFAD540,106500761,ISR,1,SAFAD540,5D,DS1,GE06D,Recorded,174-181,T-DAB Assignment
HAR GILO WEST441,106500760,ISR,1,HAR GILO WEST441,5D,DS1,GE06D,Recorded,174-181,T-DAB Assignment
HAIFA247,106500759,ISR,3,HAIFA247,5D,DS2,GE06D,Recorded,174-181,T-DAB Allotment
BEER SHEVA646,106500758,ISR,1,BEER SHEVA646,5D,DS1,GE06D,Recorded,174-181,T-DAB Assignment
BAR YEHUDA678,106500757,ISR,1,BAR YEHUDA678,5D,DS1,GE06D,Recorded,174-181,T-DAB Assignment
ACRE572,106500756,ISR,1,ACRE572,5D,DS1,GE06D,Recorded,174-181,T-DAB Assignment
ZFAT218,106500568,ISR,3,ZFAT218,5C,DS2,GE06D,Recorded,174-181,T-DAB Allotment
TELALFUL WEST524,106500567,ISR,1,TELALFUL WEST524,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
TAHANAT HAIM637,106500566,ISR,1,TAHANAT HAIM637,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
SHAARHANEGEV567,106500565,ISR,1,SHAARHANEGEV567,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
NATANIA549,106500564,ISR,1,NATANIA549,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
111900,106500563,ISR,1,MITZPE RAMON,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
MANARA423,106500562,ISR,1,MANARA423,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
110500,106500561,ISR,1,GIVAT HA MORE,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
111800,106500560,ISR,1,EIN YAHAV,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
DIMONA255,106500559,ISR,3,DIMONA255,5C,DS2,GE06D,Recorded,174-181,T-DAB Allotment
DAN PANORAMA426,106500558,ISR,1,DAN PANORAMA426,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
BEER SHEVA472,106500557,ISR,1,BEER SHEVA472,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
ARAD259,106500556,ISR,3,ARAD259,5C,DS2,GE06D,Recorded,174-181,T-DAB Allotment
ACRE514,106500555,ISR,1,ACRE514,5C,DS1,GE06D,Recorded,174-181,T-DAB Assignment
U.JORDAN246,106500342,ISR,3,U.JORDAN246,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
TAHANAT HAIM550,106500341,ISR,1,TAHANAT HAIM550,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
SOUTH NEGEV237,106500340,ISR,3,SOUTH NEGEV237,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
SHAARHANEGEV596,106500339,ISR,1,SHAARHANEGEV596,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
SAFAD482,106500338,ISR,1,SAFAD482,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
NATANIA636,106500337,ISR,1,NATANIA636,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
MANARA568,106500336,ISR,1,MANARA568,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
M.RAMON258,106500335,ISR,3,M.RAMON258,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
JERUSALEM251,106500334,ISR,3,JERUSALEM251,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
HAR MIRBATS473,106500333,ISR,1,HAR MIRBATS473,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
HADERA248,106500332,ISR,3,HADERA248,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
GROFIT261,106500331,ISR,3,GROFIT261,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
G.HAMORE221,106500330,ISR,3,G. HAMORE221,5B,DS2,GE06D,Recorded,174-181,T-DAB Allotment
EITANIM523,106500329,ISR,1,EITANIM523,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
EIN YAHAV622,106500328,ISR,1,EIN YAHAV622,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
DAN PANORAMA542,106500327,ISR,1,DAN PANORAMA542,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
111500,106500326,ISR,1,BEER SHEVA,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
112000,106500325,ISR,1,ARAD,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
ACRE601,106500324,ISR,1,ACRE601,5B,DS1,GE06D,Recorded,174-181,T-DAB Assignment
U.JORDAN223,106500118,ISR,3,U.JORDAN223,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
TELALFUL WEST669,106500117,ISR,1,TELALFUL WEST669,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
TAHANAT HAIM579,106500116,ISR,1,TAHANAT HAIM579,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
SOUTH NEGEV260,106500115,ISR,3,SOUTH NEGEV260,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
SHAARHANEGEV683,106500114,ISR,1,SHAARHANEGEV683,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
SAFAD598,106500113,ISR,1,SAFAD598,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
NATANIA491,106500112,ISR,1,NATANIA491,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
MANARA539,106500111,ISR,1,MANARA539,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
M.RAMON235,106500110,ISR,3,M.RAMON235,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
JERUSALEM228,106500109,ISR,3,JERUSALEM228,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
HADERA225,106500108,ISR,3,HADERA225,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
GROFIT238,106500107,ISR,3,GROFIT238,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
G.HAMORE244,106500106,ISR,3,G. HAMORE244,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
DIMONA232,106500105,ISR,3,DIMONA232,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
DAN PANORAMA571,106500104,ISR,1,DAN PANORAMA571,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
BEER SHEVA443,106500103,ISR,1,BEER SHEVA443,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
ARAD236,106500102,ISR,3,ARAD236,5A,DS2,GE06D,Recorded,174-181,T-DAB Allotment
ACRE427,106500101,ISR,1,ACRE427,5A,DS1,GE06D,Recorded,174-181,T-DAB Assignment
MUX2_REGION_2_38,118042702,TUR,3,REG_2,38,GT2,GE06D,Recorded,606-614,DVB-T Allotment
MUX3_REGION_39_48,118042701,TUR,3,REG_39,48,GT2,GE06D,Recorded,686-694,DVB-T Allotment
MUX7_REGION_39_45,118042700,TUR,3,REG_45,45,GT2,GE06D,Recorded,662-670,DVB-T Allotment
MUX7_REGION_7_41,118042699,TUR,3,REG_7,41,GT2,GE06D,Recorded,630-638,DVB-T Allotment
MUX2_REGION_39_24,118042698,TUR,3,REG_39,24,GT2,GE06D,Recorded,494-502,DVB-T Allotment
MUX4_REGION_7_28,118042696,TUR,3,REG_7,28,GT2,GE06D,Recorded,526-534,DVB-T Allotment
MUX3_REGION_7_22,118042695,TUR,3,REG_7,22,GT2,GE06D,Recorded,478-486,DVB-T Allotment
MUX7_REGION_3_23,118042693,TUR,3,REG_3,23,GT2,GE06D,Recorded,486-494,DVB-T Allotment
MUX4_REGION_3_28,118042692,TUR,3,REG_3,28,GT2,GE06D,Recorded,526-534,DVB-T Allotment
MUX3_REGION_3_48,118042691,TUR,3,REG_3,48,GT2,GE06D,Recorded,686-694,DVB-T Allotment
MUX4_REGION_2_28,118042690,TUR,3,REG_2,28,GT2,GE06D,Recorded,526-534,DVB-T Allotment
MUX5_REGION_1_39,118042689,TUR,3,REG_1,39,GT2,GE06D,Recorded,614-622,DVB-T Allotment
750301M031,114128489,TUR,2,GOLE ARDAHAN,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
750501M031,114128488,TUR,2,POSOF ARDAHAN KORULUK MEVKII,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
750401M031,114128487,TUR,2,MERKEZ ARDAHAN SAHINBEY TEPESI,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
750201M031,114128486,TUR,2,DAMAL ARDAHAN KURTOLENTEPE,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
750101M031,114128485,TUR,2,CILDIR ARDAHAN KALACAY MEVKII,31,GT1,GE06D,Recorded,550-558,DVB-T Assignment
581301M047,114128426,TUR,2,SUSEHRI SIVAS,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
580901M047,114128425,TUR,2,IMRANLI SIVAS YAYLACIK KOYU,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
580101M047,114128424,TUR,2,AKINCILAR SIVAS,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
580601M047,114128423,TUR,2,GOLOVA SIVAS GSM MEVKII,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
280301M047,114128422,TUR,2,CAMOLUK GIRESUN,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
240701M047,114128421,TUR,2,REFAHIYE ERZINCAN SAGLIK KOYU,47,GT1,GE06D,Recorded,678-686,DVB-T Assignment
560601M034,114128412,TUR,2,PERVARI SIIRT UCTEPE,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560202M034,114128411,TUR,2,BAYKAN SIIRT ZIYARET,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560401M034,114128410,TUR,2,KURTALAN SIIRT OYACIK KOYU,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
130601M034,114128409,TUR,2,MUTKI BITLIS DIRUK TEPE,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560701M034,114128408,TUR,2,SIRVAN SIIRT,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560101M034,114128407,TUR,2,AYDINLAR SIIRT GEDISE TEPE,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
130501M034,114128406,TUR,2,MERKEZ BITLIS DIDEBAN TEPE,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
720601M034,114128405,TUR,2,SASON BATMAN DEREKOY,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
720401M034,114128404,TUR,2,KOZLUK BATMAN,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560402M034,114128403,TUR,2,KURTALAN SIIRT KAYABAGLAR,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560501M034,114128402,TUR,2,MERKEZ SIIRT CONKBAYIRI MAH,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
560201M034,114128401,TUR,2,BAYKAN SIIRT YIBO YANI,34,GT1,GE06D,Recorded,574-582,DVB-T Assignment
650401M039,114128400,TUR,2,CATAK VAN ILYAS BABUR EVI,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
650601M039,114128399,TUR,2,GEVAS VAN KUCUKTASLAR,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
650801M039,114128398,TUR,2,MERKEZ VAN HARABE TEPE,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
650701M039,114128397,TUR,2,GURPINAR VAN BELEDIYE BINASI,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
130401M039,114128396,TUR,2,HIZAN BITLIS KURUMER TEPE,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
650101M039,114128395,TUR,2,BAHCESARAY VAN ORENYERI,39,GT1,GE06D,Recorded,614-622,DVB-T Assignment
730402M033,114128394,TUR,2,IDIL SIRNAK KARALAR,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
470101M033,114128393,TUR,2,DARGECIT MARDIN,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
730401M033,114128392,TUR,2,IDIL SIRNAK,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
730301M033,114128391,TUR,2,GUCLUKONAK SIRNAK,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
470801M033,114128390,TUR,2,SAVUR MARDIN KAMBUZE TEPE,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
470701M033,114128389,TUR,2,OMERLI MARDIN,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
470501M033,114128388,TUR,2,MIDYAT MARDIN,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
720201M033,114128387,TUR,2,GERCUS BATMAN,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
720301M033,114128386,TUR,2,HASANKEYF BATMAN TPAO 47 KUYU,33,GT1,GE06D,Recorded,566-574,DVB-T Assignment
210101M053,114128385,TUR,2,BISMIL DIYARBAKIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
210901M053,114128384,TUR,2,HAZRO DIYARBAKIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
211401M053,114128383,TUR,2,SILVAN DIYARBAKIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
211101M053,114128382,TUR,2,KULP DIYARBAKIR ESKIMAHALLE US,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
720501M053,114128381,TUR,2,MERKEZ BATMAN SU DEPOSU,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
720101M053,114128380,TUR,2,BESIRI BATMAN,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
211303M053,114128379,TUR,2,MERKEZ DIYARBAKIR GOLMURAT SIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
210802M053,114128378,TUR,2,HANÝ DIYARBAKIR GÜRBÜZ,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
210801M053,114128377,TUR,2,HANÝ DIYARBAKIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
210301M053,114128376,TUR,2,CINAR DIYARBAKIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
211001M053,114128375,TUR,2,KOCAKOY DIYARBAKIR,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
211301M053,114128374,TUR,2,MERKEZ DIYARBAKIR TALAY TEPE,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
210502M053,114128373,TUR,2,DÝCLE DIYARBAKIR ÜZÜMLÜ,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
211201M053,114128372,TUR,2,LICE DIYARBAKIR TTAS RL HEZAN,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
230301M053,114128371,TUR,2,ARICAK ELAZIG GUMUSYAKA MAH,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
130301M032,114128370,TUR,2,GUROYMAK BITLIS,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
490401M032,114128369,TUR,2,MERKEZ MUS AGACLIK MEVKII,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
490201M032,114128368,TUR,2,HASKOY MUS,32,GT1,GE06D,Recorded,558-566,DVB-T Assignment
490101M042,114128367,TUR,2,BULANIK MUS SU DEPOSU,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
130701M042,114128366,TUR,2,TATVAN BITLIS SU DP YANI,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
130201M042,114128365,TUR,2,AHLAT BITLIS,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
490301M042,114128364,TUR,2,MALAZGIRT MUS MEZARLIK,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
130101M042,114128363,TUR,2,ADILCEVAZ BITLIS,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
040601M042,114128362,TUR,2,PATNOS AGRI GIRESOR TEPE,42,GT1,GE06D,Recorded,638-646,DVB-T Assignment
250501M023,114125061,TUR,2,ISPIR ERZURUM ABCIRIK TEPE,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
250901M023,114125060,TUR,2,MERKEZ ERZURUM SEHITLER,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
250101M023,114125059,TUR,2,ASKALE ERZURUM TASINBASI TEPE,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
240801M023,114125058,TUR,2,TERCAN ERZINCAN KAVAK TEPE,23,GT1,GE06D,Recorded,486-494,DVB-T Assignment
251501M053,114125057,TUR,2,SENKAYA ERZURUM SU DEPOSU,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
251801M053,114125056,TUR,2,UZUNDERE ERZURUM ZUDURA MEVKII,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
251001M053,114125055,TUR,2,NARMAN ERZURUM KARLOS DUZU,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
251101M053,114125054,TUR,2,OLTU ERZURUM OLTU,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
251701M053,114125053,TUR,2,TORTUM ERZURUM CAMLI SK,53,GT1,GE06D,Recorded,726-734,DVB-T Assignment
360501M038,114125052,TUR,2,MERKEZ KARS,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360801M038,114125051,TUR,2,SUSUZ KARS TTAS PASIF KULESI,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360401M038,114125050,TUR,2,KAGIZMAN KARS HUYKESEN TEPE,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360201M038,114125049,TUR,2,ARPACAY KARS,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360301M038,114125048,TUR,2,DIGOR KARS DIGOR KALESI,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360701M038,114125047,TUR,2,SELIM KARS,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360601M038,114125046,TUR,2,SARIKAMIS KARS M TUFEK TEPE,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
360101M038,114125045,TUR,2,AKYAKA KARS RL YANI TAP TEPE,38,GT1,GE06D,Recorded,606-614,DVB-T Assignment
